,tweet_id,Names,dog_gender,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,rating_numerator,rating_denominator,dog_stage,Breed,Confidence_level
3735,8.11627E+17,Augie,Male,12/21/2016,17:39,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,14118,3594,10,10,None,beagle,0.39628
1964,8.67073E+17,Dogwithnoname,Unknown,5/23/2017,17:40,Twitter for iPhone,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,1,0,0,13,10,None,Blenheim_spaniel,0.352946
5598,7.76113E+17,Sampson,Male,9/14/2016,17:40,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,12957,4973,11,10,pupper,NaN,0
2268,6.69571E+17,Keith,Male,11/25/2015,17:40,Twitter for iPhone,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,1,1670,1073,7,10,None,NaN,0
2209,6.68484E+17,Dogwithnoname,Unknown,11/22/2015,17:40,Twitter for iPhone,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,1,0,0,9,10,None,standard_poodle,0.587372
3895,8.34458E+17,Chester,Unknown,2/22/2017,17:41,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,10407,1878,12,10,None,Rhodesian_ridgeback,0.468619
3541,7.78651E+17,Strider,Male,9/21/2016,17:42,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,0,0,10,10,None,German_shepherd,0.515699
4680,6.7682E+17,Dogwithnoname,Unknown,12/15/2015,17:42,Twitter for iPhone,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2,0,0,12,10,pupper,Labrador_retriever,0.0394646
1359,7.60894E+17,Wishes,Male,8/3/2016,17:43,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,0,0,11,10,doggo,Blenheim_spaniel,0.113992
1766,8.26849E+17,Cupid,Male,2/1/2017,17:44,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,39923,11696,13,10,doggo,Great_Pyrenees,0.858764
2520,6.74646E+17,Dogwithnoname,Unknown,12/9/2015,17:46,Twitter for iPhone,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,1508,551,5,10,None,flat-coated_retriever,0.837448
2437,6.72834E+17,Ed,Male,12/4/2015,17:46,Twitter for iPhone,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1,0,0,10,10,None,Pembroke,0.58256
3465,7.66693E+17,Brudge,Male,8/19/2016,17:47,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,4439,902,11,10,None,Doberman,0.948355
3075,7.08711E+17,Smokey,Male,3/12/2016,17:47,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,0,0,11,10,None,German_short-haired_pointer,0.0526946
5601,7.76478E+17,Huck,Male,9/15/2016,17:48,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,0,0,11,10,pupper,Labrador_retriever,0.884839
3916,8.38084E+17,Daisy,Female,3/4/2017,17:49,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2,0,0,13,10,None,chow,0.800975
2269,6.69574E+17,Linda,Female,11/25/2015,17:49,Twitter for iPhone,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,1,460,154,10,10,None,West_Highland_white_terrier,0.946828
5621,7.79378E+17,Dogwithnoname,Unknown,9/23/2016,17:50,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,9733,3550,12,10,pupper,NaN,0
3071,7.08349E+17,River,Male,3/11/2016,17:50,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,0,0,11,10,None,basenji,0.187158
2804,6.86606E+17,Horace,Male,1/11/2016,17:50,Twitter for iPhone,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,1,0,0,10,10,None,Labrador_retriever,0.320012
2606,6.76822E+17,Dogwithnoname,Unknown,12/15/2015,17:51,Twitter for iPhone,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,2,0,0,11,10,None,Great_Pyrenees,0.869804
2557,6.75372E+17,Dogwithnoname,Unknown,12/11/2015,17:51,Twitter for iPhone,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,1,0,0,13,10,None,Chihuahua,0.416385
3803,8.2069E+17,Dogwithnoname,Unknown,1/15/2017,17:52,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,0,0,84,70,None,West_Highland_white_terrier,0.872064
3045,7.06538E+17,Oliver,Male,3/6/2016,17:52,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,0,0,11,10,None,chow,0.541794
4915,6.89143E+17,Trip,Male,1/18/2016,17:52,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,2202,577,10,10,pupper,English_springer,0.303781
3150,7.17047E+17,Flávio,Male,4/4/2016,17:53,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,6759,2115,12,10,None,golden_retriever,0.983548
3760,8.1453E+17,Alf,Male,12/29/2016,17:54,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,9548,2123,12,10,None,miniature_poodle,0.626913
3332,7.48576E+17,Dogwithnoname,Female,6/30/2016,17:54,Twitter for iPhone,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1,0,0,6,10,None,soft-coated_wheaten_terrier,0.0864988
2673,6.79722E+17,Mike,Male,12/23/2015,17:55,Twitter for iPhone,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,1791,532,8,10,None,boxer,0.459604
3422,7.59448E+17,Oakley,Male,7/30/2016,17:56,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1,9325,2778,11,10,None,kuvasz,0.223148
3384,7.54012E+17,Charlie,Male,7/15/2016,17:56,Twitter for iPhone,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1,9612,4049,12,10,None,French_bulldog,0.600985
3019,7.04365E+17,Bisquick,Male,2/29/2016,17:56,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,8708,3956,12,10,None,Pembroke,0.980695
2625,6.77548E+17,Dogwithnoname,Unknown,12/17/2015,17:56,Twitter for iPhone,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1,7468,4019,12,10,None,American_Staffordshire_terrier,0.914978
2583,6.76099E+17,Dogwithnoname,Unknown,12/13/2015,17:57,Twitter for iPhone,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb,https://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg,1,0,0,3,10,None,NaN,0
3302,7.45315E+17,Sugar,Female,6/21/2016,17:58,Twitter for iPhone,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2,7772,3092,12,10,None,NaN,0
3049,7.06902E+17,Elliot,Male,3/7/2016,17:58,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1,2239,672,3,10,None,NaN,0
2931,6.96755E+17,Reptar,Male,2/8/2016,17:58,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,1593,394,10,10,None,toy_poodle,0.0983781
2731,6.8226E+17,Jax,Male,12/30/2015,17:58,Twitter for iPhone,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,1,0,0,9,10,None,Siberian_husky,0.43967
2422,6.72475E+17,Buddy,Male,12/3/2015,17:58,Twitter for iPhone,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,1,1517,760,8,10,None,NaN,0
3745,8.13082E+17,Baron,Male,12/25/2016,18:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,0,0,11,10,None,Doberman,0.909951
3693,8.02573E+17,Winnie,Female,11/26/2016,18:00,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,9871,2881,12,10,None,golden_retriever,0.610171
3627,7.93151E+17,Nida,Female,10/31/2016,18:00,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,6825,1958,11,10,None,Italian_greyhound,0.193869
3348,7.50027E+17,Jax,Unknown,7/4/2016,18:00,TweetDeck,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,1,2958,882,10,10,None,standard_poodle,0.258732
2684,6.80086E+17,Dogwithnoname,Unknown,12/24/2015,18:00,TweetDeck,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,3,13824,9907,12,10,None,NaN,0
5797,8.08734E+17,Dogwithnoname,Unknown,12/13/2016,18:01,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,0,0,12,10,pupper,toy_poodle,0.0369271
2252,6.69214E+17,Jaspers,Male,11/24/2015,18:01,Twitter for iPhone,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,1,467,180,10,10,None,NaN,0
2232,6.68852E+17,Bobb,Unknown,11/23/2015,18:02,Twitter for iPhone,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1,471,178,11,10,None,golden_retriever,0.903529
3495,7.7177E+17,Davey,Unknown,9/2/2016,18:03,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,13217,3863,11,10,None,papillon,0.53318
2616,6.77187E+17,Dogwithnoname,Unknown,12/16/2015,18:03,Twitter for iPhone,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,1,2939,1020,9,10,None,English_setter,0.282396
3946,8.44974E+17,Brady,Male,3/23/2017,18:07,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,16200,3566,12,10,None,Labrador_retriever,0.742421
2372,6.7139E+17,Dogwithnoname,Unknown,11/30/2015,18:07,Twitter for iPhone,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet https://t.co/U1mSS3Ykez,https://pbs.twimg.com/media/CVFBzpXVEAAHIOv.jpg,1,1490,796,7,10,None,NaN,0
2874,6.91322E+17,Molly,Female,1/24/2016,18:09,Twitter for iPhone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1,2796,738,11,10,None,Rottweiler,0.508981
2871,6.9096E+17,Dogwithnoname,Unknown,1/23/2016,18:09,Twitter for iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2,3875,1406,11,10,None,golden_retriever,0.862964
2864,6.90597E+17,Lolo,Female,1/22/2016,18:09,Twitter for iPhone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1,2133,673,11,10,None,Lhasa,0.0974997
2298,6.70303E+17,Hemry,Male,11/27/2015,18:09,Twitter for iPhone,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,1,445,148,9,10,None,Shetland_sheepdog,0.380278
2173,6.67767E+17,Calvin,Male,11/20/2015,18:09,Twitter Web Client,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,1,471,236,9,10,None,NaN,0
2584,6.76102E+17,Striker,Male,12/13/2015,18:10,Twitter for iPhone,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,2999,1271,11,10,None,Shih-Tzu,0.225848
7744,7.87718E+17,Tonks,Female,10/16/2016,18:11,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,11309,3192,13,10,puppo,German_shepherd,0.992339
2941,6.97483E+17,Blipson,Male,2/10/2016,18:11,Twitter for iPhone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,2623,758,11,10,None,NaN,0
2253,6.69217E+17,Clarq,Male,11/24/2015,18:11,Twitter for iPhone,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,1,0,0,8,10,None,golden_retriever,0.992758
2541,6.75015E+17,Moe,Male,12/10/2015,18:12,Twitter for iPhone,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,2876,1314,10,10,None,golden_retriever,0.258372
4645,6.7574E+17,Dogwithnoname,Unknown,12/12/2015,18:13,Twitter for iPhone,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,0,0,12,10,pupper,golden_retriever,0.800495
75,6.67405E+17,Biden,Unknown,11/19/2015,18:13,Twitter for iPhone,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1,486,231,7,10,None,Saint_Bernard,0.381377
3431,7.60539E+17,Atlas,Male,8/2/2016,18:14,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1,0,0,12,10,None,Samoyed,0.988013
2775,6.848E+17,Theodore,Male,1/6/2016,18:14,Twitter for iPhone,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1,2943,1107,11,10,None,miniature_schnauzer,0.294457
3977,8.51861E+17,Dogwithnoname,Unknown,4/11/2017,18:15,Twitter for iPhone,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,https://pbs.twimg.com/media/C8W6sY_W0AEmttW.jpg,1,0,23,10,10,None,NaN,0
3701,8.04026E+17,Bo,Male,11/30/2016,18:16,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,0,0,13,10,None,NaN,0
3605,7.89531E+17,Rizzy,Female,10/21/2016,18:16,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,13030,3880,12,10,None,schipperke,0.363272
2282,6.69943E+17,Andru,Male,11/26/2015,18:16,Twitter for iPhone,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1,532,181,11,10,None,vizsla,0.743216
3912,8.37366E+17,Lucy,Female,3/2/2017,18:17,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,1,0,0,13,10,None,American_Staffordshire_terrier,0.660085
2507,6.74292E+17,Kenny,Male,12/8/2015,18:17,Twitter for iPhone,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,15636,6438,11,10,None,Cardigan,0.611525
54,6.67044E+17,Dogwithnoname,Unknown,11/18/2015,18:17,Twitter for iPhone,12/10 gimme now https://t.co/QZAnwgnOMB,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1,195,52,12,10,None,golden_retriever,0.765266
3072,7.08356E+17,Oliver,Male,3/11/2016,18:18,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,3896,1505,10,10,None,pug,0.871283
4715,6.78279E+17,Dogwithnoname,Unknown,12/19/2015,18:19,Twitter for iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,12388,6757,10,10,pupper,Maltese_dog,0.897841
2322,6.70668E+17,Phineas,Male,11/28/2015,18:19,Twitter for iPhone,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup https://t.co/NECxEHN5YU,https://pbs.twimg.com/media/CU6xVkbWsAAeHeU.jpg,1,0,0,10,10,None,NaN,0
3383,7.53656E+17,Dogwithnoname,Unknown,7/14/2016,18:22,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1,6391,2458,10,10,None,miniature_pinscher,0.456092
4498,6.72481E+17,Jazz,Female,12/3/2015,18:23,Twitter for iPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,743,131,12,10,pupper,Border_collie,0.599454
3756,8.13813E+17,Gary,Unknown,12/27/2016,18:24,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,40006,16024,14,10,None,French_bulldog,0.709146
2985,7.00748E+17,Dogwithnoname,Unknown,2/19/2016,18:24,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1,0,0,11,10,None,Great_Pyrenees,0.481333
2826,6.88064E+17,Kilo,Male,1/15/2016,18:24,Twitter for iPhone,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,1,0,0,11,10,None,Eskimo_dog,0.240602
3980,8.52226E+17,General,Male,4/12/2017,18:25,Twitter Web Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1,0,0,14,10,None,NaN,0
3065,7.07996E+17,Farfle,Male,3/10/2016,18:25,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1,3348,1257,12,10,None,NaN,0
2674,6.7973E+17,Hunter,Male,12/23/2015,18:25,Twitter for iPhone,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,1,2338,924,8,10,None,West_Highland_white_terrier,0.0935148
7969,8.22873E+17,Dogwithnoname,Unknown,1/21/2017,18:26,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,0,0,13,10,puppo,Lakeland_terrier,0.196015
3379,7.53294E+17,Ace,Male,7/13/2016,18:26,Twitter for iPhone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1,0,0,11,10,None,chow,0.194773
1221,7.44235E+17,Dogwithnoname,Unknown,6/18/2016,18:26,Twitter for iPhone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,0,0,13,10,doggo,Labrador_retriever,0.825333
3290,7.4351E+17,Beya,Female,6/16/2016,18:26,Twitter Web Client,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,1,0,0,13,10,None,NaN,0
4015,8.60924E+17,Dogwithnoname,Unknown,5/6/2017,18:27,Twitter for iPhone,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,2,0,873,13,10,None,NaN,0
